기업분류지표,기업코드,기업명
PEQV,"['039570', '003920', '006280', '000100', '381970', '005690', '094280', '101000', '225190', '327260', '036120', '011040', '168330', '007390', '225570', '016100', '218150', '082800', '252500', '002800', '264660', '359090', '053800', '169330', '251370', '032820', '240810', '086390', '053350', '333430', '361390', '083550', '225430', '104540', '054780', '033830', '043220', '256630', '331380', '367000']","['HDC랩스', '남양유업', '녹십자', '유한양행', '케이카', '파미셀', '효성ITX', 'KS인더스트리', 'LK삼양', 'RF머트리얼즈', 'SCI평가정보', '경동제약', '내츄럴엔도텍', '네이처셀', '넥슨게임즈', '리더스코스메틱', '미래생명자원', '비보존 제약', '세화피앤씨', '신신제약', '씨앤지하이테크', '씨엔알리서치', '안랩', '엠브레인', '와이엠티', '우리기술', '원익IPS', '유니테스트', '이니텍', '일승', '제노코', '케이엠', '케이엠제약', '코렌텍', '키이스트', '티비씨', '티에스넥스젠', '포인트엔지니어링', '포커스에이치엔에스', '플래티어']"
PEQv,"['373220', '302440', '037270', '020150', '006110', '068270', '336370', '450080', '011330', '011500', '009420', '278650', '024850', '104200', '399720', '035290', '317850', '263800', '206560', '025950', '088130', '042510', '232680', '418420', '388790', '412350', '215100', '086900', '417970', '250060', '142760', '254490', '053030', '064550', '064480', '089970', '251630', '146320', '148780', '411080', '347000', '108860', '068760', '328380', '066790', '096530', '036010', '099190', '059120', '019990', '304360', '058610', '083500', '356680', '419080', '322310', '173130', '232140', '122870', '101730', '320000', '032620', '274400', '088390', '351330', '083470', '091120', '090470', '228760', '109820', '042000', '950160', '282880', '060280', '405100', '219130', '191420', '054450', '393210', '131290', '356860', '130740', '441270', '009520', '094940', '220100', '347770', '163730', '417180', '090710']","['LG에너지솔루션', 'SK바이오사이언스', 'YG PLUS', '롯데에너지머티리얼즈', '삼아알미늄', '셀트리온', '솔루스첨단소재', '에코프로머티', '유니켐', '한농화성', '한올바이오파마', 'HLB바이오스텝', 'HLB이노베이션', 'NHN벅스', '가온칩스', '골드앤에스', '대모', '데이타솔루션', '덱스터', '동신건설', '동아엘텍', '라온시큐어', '라온테크', '라온텍', '라이콤', '레이저쎌', '로보로보', '메디톡스', '모델솔루션', '모비스', '모아라이프플러스', '미래반도체', '바이넥스', '바이오니아', '브리지텍', '브이엠', '브이원텍', '비씨엔씨', '비큐AI', '샌즈랩', '센코', '셀바스AI', '셀트리온제약', '솔트웨어', '씨씨에스', '씨젠', '아비코전자', '아이센스', '아진엑스텍', '에너토크', '에스바이오메딕스', '에스피지', '에프엔에스테크', '엑스게이트', '엔젯', '오로스테크놀로지', '오파스넷', '와이씨', '와이지엔터테인먼트', '위메이드맥스', '윈텍', '유비케어', '이노시뮬레이션', '이녹스', '이삭엔지니어링', '이엠앤아이', '이엠텍', '제이스텍', '지노믹트리', '진매트릭스', '카페24', '코오롱티슈진', '코윈테크', '큐렉소', '큐알티', '타이거일렉', '테고사이언스', '텔레칩스', '토마토시스템', '티에스이', '티엘비', '티피씨글로벌', '파인엠텍', '포스코엠텍', '푸른기술', '퓨쳐켐', '핌스', '핑거', '핑거스토리', '휴림로봇']"
PEqV,"['282330', '002210', '032350', '090370', '005030', '004410', '011300', '403550', '010580', '049800', '093230', '102460', '006490', '249420', '000230', '271980', '000650', '036420', '019490', '111110', '008770', '298000', '079980', '013720', '311690', '083660', '099520', '246960', '078130', '186230', '267320', '332290', '012340', '100130', '127120', '317120', '214260', '171010', '305090', '214610', '092190', '258790', '066910', '025870', '215600', '222800', '217330', '208640', '222420', '357580', '227610', '069920', '101390', '372800', '260660', '196300', '205500', '065420', '043340', '153710', '217820', '008290', '206650', '009730', '086890', '150840', '178780', '110020', '276730', '082270', '204840', '317530', '274090', '222040', '322780', '317690', '078940', '200230', '222110', '290720', '334970', '041590', '257370', '226440', '198940']","['BGF리테일', '동성제약', '롯데관광개발', '메타랩스', '부산주공', '서울식품', '성안머티리얼스', '쏘카', '에스엠벡셀', '우진플라임', '이아이디', '이연제약', '인스코비', '일동제약', '일동홀딩스', '제일약품', '천일고속', '콘텐트리중앙', '하이트론', '호전실업', '호텔신라', '효성화학', '휴비스', 'CBI', 'CJ 바이오사이언스', 'CSA 코스믹', 'ITX-AI', 'SCL사이언스', '국일제지', '그린플러스', '나인테크', '누보', '뉴인텍', '동국S&C', '디엔에이링크', '라닉스', '라파스', '램테크놀러지', '마이크로디지탈', '미코바이오메드', '서울바이오시스', '소프트캠프', '손오공', '신라에스지', '신라젠', '심텍', '싸이토젠', '썸에이지', '쎄노텍', '아모센스', '아우딘퓨쳐스', '아이에스이커머스', '아이엠', '아이티아이즈', '알리코제약', '애니젠', '액션스퀘어', '에스아이리소스', '에쎈테크', '옵티팜', '원익피앤이', '원풍물산', '유바이오로직스', '이렘', '이수앱지스', '인트로메딕', '일월지엠엘', '전진바이오팜', '제주맥주', '젬백스', '지엘팜텍', '캐리소프트', '켄코아에어로스페이스', '코스맥스엔비티', '코퍼스코리아', '퀀타매트릭스', '퀀타피아', '텔콘RF제약', '팬젠', '푸드나무', '프레스티지바이오로직스', '플래스크', '피엔티엠에스', '한송네오텍', '한주라이트메탈']"
PEqv,"['010620', '329180', '003580', '000040', '011810', '002710', '001570', '145210', '001470', '010140', '004380', '011230', '011930', '112610', '012170', '007460', '066970', '005950', '074610', '084680', '377300', '005420', '012450', '042660', '093370', '083790', '180400', '028300', '047920', '419530', '255220', '217730', '114190', '053950', '348150', '307750', '204620', '019660', '242040', '033640', '330860', '396270', '142280', '348340', '340360', '067080', '317330', '217620', '383930', '315640', '300120', '347700', '294140', '328130', '302550', '073570', '377480', '377030', '140410', '279600', '095500', '207760', '086820', '177350', '338220', '357880', '009620', '042600', '107600', '294630', '365340', '222810', '290690', '032680', '304100', '276040', '203690', '232830', '065350', '162300', '297090', '189330', '092040', '246720', '124500', '084850', '321820', '354320', '140670', '096610', '347860', '291650', '299910', '179530', '174900', '102120', '389500', '298060', '351320', '052020', '187660', '200710', '298380', '203400', '088800', '172670', '200470', '101360', '086520', '247540', '036810', '373200', '236810', '354200', '348370', '291230', '058970', '032790', '417860', '039200', '080580', '353590', '394280', '244460', '226950', '380540', '338840', '112290', '103840', '112040', '097800', '018000', '388720', '340930', '056080', '179900', '072770', '115610', '047560', '294090', '389470', '064290', '234920', '289220', '187420', '322510', '229000', '051980', '314130', '303030', '270520', '085660', '278280', '284620', '313760', '032500', '258610', '402030', '391710', '080530', '166480', '045970', '365270', '115180', '089030', '199800', '322180', '117730', '246710', '321550', '168360', '087010', '389140', '057880', '371950', '151910', '405000', '241820', '147760', '304840', '062970', '299030', '067310', '101670', '365590', '106080', '042520', '091440', '058450']","['HD현대미포', 'HD현대중공업', 'HLB글로벌', 'KR모터스', 'STX', 'TCC스틸', '금양', '다이나믹디자인', '삼부토건', '삼성중공업', '삼익THK', '삼화전자', '신성이엔지', '씨에스윈드', '아센디오', '에이프로젠', '엘앤에프', '이수화학', '이엔플러스', '이월드', '카카오페이', '코스모화학', '한화에어로스페이스', '한화오션', '후성', 'CG인바이츠', 'DXVX', 'HLB', 'HLB제약', 'SAMG엔터', 'SG', '강스템바이오텍', '강원에너지', '경남제약', '고바이오랩', '국전약품', '글로벌텍스프리', '글로본', '나무기술', '네패스', '네패스아크', '넥스트칩', '녹십자엠에스', '뉴로메카', '다보링크', '대화제약', '덕산테코피아', '디딤이앤에프', '디티앤씨알오', '딥노이드', '라온피플', '라이프시맨틱스', '레몬', '루닛', '리메드', '리튬포어스', '마음AI', '맥스트', '메지온', '미디어젠', '미래나노텍', '미스터블루', '바이오솔루션', '베셀', '뷰노', '비트나인', '삼보산업', '새로닉스', '새빗켐', '서남', '성일하이텍', '세토피아', '소룩스', '소프트센', '솔트룩스', '스코넥', '스피어파워', '시큐센', '신성델타테크', '신스틸', '씨에스베어링', '씨이랩', '아미코젠', '아스타', '아이티센', '아이티엠반도체', '아티스트유나이티드', '알멕', '알에스오토메이션', '알에프세미', '알체라', '압타머사이언스', '애닉', '애드바이오텍', '앱클론', '어보브반도체', '에스비비테크', '에스씨엠생명과학', '에스에이티이엔지', '에스티큐브', '에이디엠코리아', '에이디테크놀로지', '에이비엘바이오', '에이비온', '에이스테크', '에이엘티', '에이팩트', '에코앤드림', '에코프로', '에코프로비엠', '에프에스티', '엑스플러스', '엔비티', '엔젠바이오', '엔켐', '엔피', '엠로', '엠젠솔루션', '오브젠', '오스코텍', '오킨스전자', '오토앤', '오픈엣지테크놀로지', '올리패스', '올릭스', '옵티코어', '와이바이오로직스', '와이씨켐', '우양', '위메이드', '윈팩', '유니슨', '유일로보틱스', '유일에너테크', '유진로봇', '유티아이', '율호', '이미지스', '이스트소프트', '이오플로우', '인벤티지랩', '인텍플러스', '자이글', '자이언트스텝', '제노포커스', '제이엘케이', '젠큐릭스', '중앙첨단소재', '지놈앤컴퍼니', '지니틱스', '지오릿에너지', '차바이오텍', '천보', '카이노스메드', '캐리', '케이엠더블유', '케일럼', '코난테크놀로지', '코닉오토메이션', '코디', '코아스템켐온', '코아시아', '큐라클', '큐리언트', '테크윙', '툴젠', '티라유텍', '티로보틱스', '티앤알바이오팹', '티움바이오', '펨트론', '펩트론', '포바이포', '푸른소나무', '풍원정밀', '퓨처코어', '플라즈맵', '피씨엘', '피엠티', '피플바이오', '피피아이', '하나기술', '하나마이크론', '하이드로리튬', '하이딥', '하이소닉', '한스바이오메드', '한울소재과학', '한주에이알티']"
PeQV,"['001530', '001940', '181710', '034120', '001770', '002360', '285130', '084870', '024070', '000860', '267290', '017040', '008060', '001070', '084010', '069460', '002150', '028100', '001520', '004890', '002690', '115390', '280360', '001080', '003610', '007210', '002760', '011390', '272550', '004440', '000390', '000180', '058650', '134790', '002700', '008700', '000670', '010400', '446070', '129260', '003120', '003200', '007110', '317400', '000950', '025620', '044380', '013890', '100250', '051630', '006380', '031820', '078000', '001020', '950210', '004090', '006200', '025890', '104700', '017960', '004150', '372910', '010660', '032560', '005870', '056730', '065770', '050120', '130500', '226360', '111870', '060370', '184230', '022220', '052220', '198440', '039240', '006050', '060480', '900070', '053260', '091590', '311390', '153460', '214870', '154040', '007720', '036480', '104040', '048910', '140520', '075970', '099410', '060380', '228340', '088910', '109740', '043360', '068930', '033130', '105740', '223310', '193250', '014100', '078160', '241770', '087260', '348030', '001810', '199730', '008470', '099390', '033560', '318410', '141000', '238200', '361670', '032280', '037460', '024950', '017480', '027580', '042940', '079650', '100660', '046890', '067370', '024830', '268600', '049830', '020710', '269620', '138070', '260930', '025980', '065660', '148250', '314140', '290740', '217480', '121890', '275630', '031330', '306040', '195990', '312610', '239610', '044780', '097780', '073540', '101400', '265740', '183490', '048830', '033310', '060850', '010470', '031510', '049480', '109080', '073560', '046940', '032940', '012620', '196700', '071460', '044340', '038620', '335870', '203450', '054930', '023410', '067920', '056090', '073490', '900110', '041520', '063760', '024810', '277410', '037330', '045510', '137950', '033320', '026040', '033050', '052670', '000440', '208350', '066360', '900310', '078340', '079190', '042040', '027050', '056360', '015710', '110790', '053620', '215480', '290090', '062860', '081150', '037070', '170790', '038950', '106240', '054300', '119500', '053160', '005860', '041440', '011080', '064240', '126640', '061250', '290270', '353190']","['DI동일', 'KISCO홀딩스', 'NHN', 'SBS', 'SHD', 'SH에너지화학', 'SK케미칼', 'TBH글로벌', 'WISCOM', '강남제비스코', '경동도시가스', '광명전기', '대덕', '대한방직', '대한제강', '대호에이엘', '도화엔지니어링', '동아지질', '동양', '동일산업', '동일제강', '락앤락', '롯데웰푸드', '만호제강', '방림', '벽산', '보락', '부산산업', '삼양패키징', '삼일씨엔에스', '삼화페인트', '성창기업지주', '세아홀딩스', '시디즈', '신일전자', '아남전자', '영풍', '우진아이엔에스', '유니드비티플러스', '인터지스', '일성아이에스', '일신방직', '일신석재', '자이에스앤디', '전방', '제이준코스메틱', '주연테크', '지누스', '진양홀딩스', '진양화학', '카프로', '콤텍시스템', '텔코웨어', '페이퍼코리아', '프레스티지바이오파마', '한국석유', '한국전자홀딩스', '한국주강', '한국철강', '한국카본', '한솔홀딩스', '한컴라이프케어', '화천기계', '황금에스티', '휴니드', 'CNT85', 'CS', 'ES큐브', 'GH신소재', 'KH 건설', 'KH 미래물산', 'LS마린솔루션', 'SGA솔루션즈', 'TKG애강', 'iMBC', '강동씨앤엘', '경남스틸', '국영지앤엠', '국일신동', '글로벌에스엠', '금강철강', '남화토건', '네오크레마', '네이블', '뉴지랩파마', '다산솔루에타', '대명소노시즌', '대성미생물', '대성파인텍', '대원미디어', '대창스틸', '동국알앤에스', '동방선기', '동양에스텍', '동양파일', '동우팜투테이블', '디에스케이', '디지아이', '디지털대성', '디지틀조선', '디케이락', '딥마인드', '링크드', '메디앙스', '메디포스트', '메카로', '모바일어플라이언스', '모비릭스', '무림SP', '바이오인프라', '부스타', '브레인즈컴퍼니', '블루콤', '비비씨', '비아트론', '비피도', '삼영에스앤씨', '삼일', '삼지전자', '삼천리자전거', '삼현철강', '상보', '상지건설', '서산', '서암기계공업', '서울반도체', '선바이오', '세원물산', '셀리버리', '승일', '시공테크', '시스웍', '신진에스엠', '씨티케이', '아난티', '안트로젠', '알엔투테크놀로지', '알피바이오', '액트로', '에스디생명공학', '에스디시스템', '에스에스알', '에스에이엠티', '에스제이그룹', '에이비프로바이오', '에이에프더블류', '에이치엘사이언스', '에이치케이', '에코볼트', '에프알텍', '엔시트론', '엔에프씨', '엔지켐생명과학', '엔피케이', '엠투엔', '영림원소프트랩', '오리콤', '오스템', '오픈베이스', '옵티시스', '우리손에프앤지', '우원개발', '원익', '원일특강', '웹스', '위니아', '위닉스', '위즈코프', '윙스풋', '유니온커뮤니티', '유신', '유진기업', '이글루', '이노시스', '이노와이어리스', '이스트아시아홀딩스', '이엘씨', '이엘피', '이화전기', '인산가', '인지디스플레', '정원엔시스', '제이씨케미칼', '제이씨현시스템', '제이에스티나', '제이엠아이', '제일바이오', '중앙에너비스', '지란지교시큐리티', '체리부로', '컬러레이', '컴투스', '케스피온', '케이피엠테크', '코리아나', '코위버', '코콤', '크리스에프앤씨', '태양', '토박스코리아', '트윔', '티엘아이', '티플랙스', '파세코', '파이오링크', '파인디지털', '파인테크닉스', '팬스타엔터프라이즈', '포메탈', '프리엠스', '한일사료', '현대에버다임', '형지I&C', '홈캐스트', '화신정공', '화일약품', '휴네시온', '휴럼']"
PeQv,"['322000', '003560', '092220', '058850', '051910', '009160', '361610', '012320', '083420', '008350', '251270', '353200', '000300', '006650', '001440', '003160', '286940', '011170', '026940', '001430', '161000', '137310', '900140', '271940', '003240', '055490', '071090', '004560', '011210', '004020', '115450', '376190', '053290', '040300', '282720', '089140', '048470', '393890', '005160', '060570', '200350', '084650', '217500', '277810', '090360', '108490', '219420', '049950', '301300', '065170', '263810', '396300', '253840', '408900', '033170', '290520', '099320', '339950', '052860', '059100', '238090', '255440', '270660', '038680', '060540', '234300', '317830', '230240', '205100', '092870', '182400', '069410', '227950', '083310', '352910', '066430', '046970', '014190', '030530', '376980', '336060', '043590', '123420', '065370', '299900', '450520', '189300', '048530', '039290', '159580', '094970', '089790', '263860', '144510', '046070', '065130', '124560', '073640', '150900', '047310', '271830', '064800', '189690', '039980', '053610', '291810', '039740', '054040', '054920', '220180', '900270', '016790', '138360', '205470', '024060']","['HD현대에너지솔루션', 'IHQ', 'KEC', 'KTcs', 'LG화학', 'SIMPAC', 'SK아이이테크놀로지', '경동인베스트', '그린케미칼', '남선알미늄', '넷마블', '대덕전자', '대유플러스', '대한유화', '대한전선', '디아이', '롯데이노베이트', '롯데케미칼', '부국철강', '세아베스틸지주', '애경케미칼', '에스디바이오센서', '엘브이엠씨홀딩스', '일진하이솔루스', '태광산업', '테이팩스', '하이스틸', '현대비앤지스틸', '현대위아', '현대제철', 'HLB테라퓨틱스', 'LB루셈', 'NE능률', 'YTN', '금양그린파워', '넥스턴바이오', '대동스틸', '더블유씨피', '동국산업', '드림어스컴퍼니', '래몽래인', '랩지노믹스', '러셀', '레인보우로보틱스', '로보스타', '로보티즈', '링크제니시스', '미래컴퍼니', '바이브컴퍼니', '비엘팜텍', '상신전자', '세아메카닉스', '수젠텍', '스튜디오미르', '시그네틱스', '신도기연', '쎄트렉아이', '아이비김영', '아이앤씨', '아이컴포넌트', '앤디포스', '야스', '에브리봇', '에스넷', '에스에이티', '에스트래픽', '에스피시스템스', '에치에프알', '엑셈', '엑시콘', '엔케이맥스', '엔텔스', '엔투텍', '엘오티베큠', '오비고', '와이오엠', '우리로', '원익큐브', '원익홀딩스', '원티드랩', '웨이버스', '웰킵스하이텍', '위메이드플레이', '위세아이텍', '위지윅스튜디오', '인스웨이브시스템즈', '인텔리안테크', '인트론바이오', '인포뱅크', '제로투세븐', '제이엠티', '제이티', '지니언스', '지씨셀', '코다코', '탑엔지니어링', '태웅로직스', '테라사이언스', '파수', '파워로직스', '팸텍', '포니링크', '포시에스', '폴라리스AI', '프로텍', '핀텔', '한국정보공학', '한국컴퓨터', '한컴위드', '핸디소프트', '헝셩그룹', '현대사료', '협진', '휴마시스', '흥구석유']"
PeqV,"['079160', '000120', '375500', '017940', '001250', '007070', '097230', '035000', '119650', '058860', '001120', '108670', '023150', '034310', '018670', '006120', '210980', '005610', '002820', '012200', '002140', '007690', '014530', '008870', '002990', '001210', '004270', '005250', '058730', '006370', '005750', '006570', '128820', '006340', '024890', '012800', '001790', '005960', '170900', '084670', '008970', '023530', '004990', '005300', '071840', '027740', '017180', '009580', '003000', '002070', '001360', '002420', '019440', '091090', '053210', '005390', '031440', '009270', '102280', '004920', '308170', '020560', '122900', '139990', '011090', '023960', '006740', '012280', '012160', '006980', '095720', '008600', '000910', '008250', '015020', '014990', '034590', '002620', '004910', '013870', '001620', '044820', '002020', '120110', '036580', '090080', '010770', '017810', '009810', '010040', '007280', '002390', '069640', '010420', '025750', '004960', '018880', '002220', '009460', '000720', '079430', '011760', '241590', '006060', '139050', '035760', '051500', '025440', '024840', '024120', '021320', '122450', '099220', '049470', '016250', '048550', '317240', '024910', '026910', '035460', '308100', '091970', '106520', '144960', '065150', '129920', '007680', '021040', '067990', '030350', '066900', '012700', '018700', '035620', '208710', '086040', '032980', '066410', '206400', '365900', '369370', '200780', '050090', '044480', '122350', '065570', '038540', '043710', '027040', '189860', '122690', '080470', '068940', '084180', '115570', '013810', '036710', '010280', '037760', '115530', '052710', '127710', '289010', '040910', '123010', '123750', '085810', '117670', '900100', '095910', '214310', '098660', '071670', '128540', '173940', '054940', '067570', '143540', '250930', '053280', '065500', '138080', '067170', '215360', '037400', '215380', '065950', '377460', '011320', '039020', '215790', '095190', '035810', '096040', '001840', '083640', '017250', '095700', '123330', '126880', '034940', '065060', '016920', '293490', '071850', '050110', '036690', '196450', '051780', '040350', '134580', '026150', '043200', '065690', '027710', '377220', '003380', '221840', '222980', '025550', '080720', '037230', '070590', '002680', '115160']","['CJ CGV', 'CJ대한통운', 'DL이앤씨', 'E1', 'GS글로벌', 'GS리테일', 'HJ중공업', 'HS애드', 'KC코트렐', 'KTis', 'LX인터내셔널', 'LX하우시스', 'MH에탄올', 'NICE', 'SK가스', 'SK디스커버리', 'SK디앤디', 'SPC삼립', 'SUN&L', '계양전기', '고려산업', '국도화학', '극동유화', '금비', '금호건설', '금호전기', '남성', '녹십자홀딩스', '다스코', '대구백화점', '대림B&Co', '대림통상', '대성산업', '대원전선', '대원화성', '대창', '대한제당', '동부건설', '동아에스티', '동양고속', '동양철관', '롯데쇼핑', '롯데지주', '롯데칠성', '롯데하이마트', '마니커', '명문제약', '무림P&P', '부광약품', '비비안', '삼성제약', '세기상사', '세아특수강', '세원이앤씨', '스카이라이프', '신성통상', '신세계푸드', '신원', '쌍방울', '씨아이테크', '씨티알모빌리티', '아시아나항공', '아이마켓코리아', '아주스틸', '에넥스', '에쓰씨엔지니어링', '영풍제지', '영화금속', '영흥', '우성', '웅진씽크빅', '윌비스', '유니온', '이건산업', '이스타코', '인디에프', '인천도시가스', '제일파마홀딩스', '조광페인트', '지엠비코리아', '케이비아이동국실업', '코스맥스비티아이', '코오롱', '코오롱인더', '팜스코', '평화산업', '평화홀딩스', '풀무원', '플레이그램', '한국내화', '한국특강', '한독', '한세엠케이', '한솔PNS', '한솔홈데코', '한신공영', '한온시스템', '한일철강', '한창제지', '현대건설', '현대리바트', '현대코퍼레이션', '화승엔터프라이즈', '화승인더', 'BF랩스', 'CJ ENM', 'CJ프레시웨이', 'DH오토웨어', 'KBI메탈', 'KB오토시스', 'KCC건설', 'KX', 'SDN', 'SGA', 'SGC E&C', 'SM C&C', 'TS트릴리온', '경창산업', '광진실업', '기산텔레콤', '까스텔바작', '나노캠텍', '노블엠앤비', '뉴파워프라즈마', '대산F&B', '대성하이텍', '대원', '대호특수강', '도이치모터스', '드래곤플라이', '디에이피', '리드코프', '바른손', '바른손이앤에이', '바이오로그디바이스', '바이오톡스텍', '바이온', '버킷스튜디오', '베노티앤알', '브이씨', '블리츠웨이스튜디오', '비씨월드제약', '비케이홀딩스', '빌리언스', '삼기', '삼영이엔씨', '상상인', '서울리거', '서울전자통신', '서전기전', '서진오토모티브', '성창오토텍', '셀피글로벌', '수성웹툰', '스타플렉스', '스페코', '심텍홀딩스', '쌍용정보통신', '쎄니트', '씨엔플러스', '아모텍', '아시아경제', '아이스크림에듀', '아이씨디', '아이윈플러스', '알톤', '알티캐스트', '알파홀딩스', '애머릿지', '에스에너지', '에스엘에너지', '에스티오', '에이테크솔루션', '에코캡', '에프엔씨엔터', '엑사이엔씨', '엔브이에이치코리아', '영우디에스피', '예선테크', '예스24', '오리엔트정공', '오이솔루션', '오텍', '우리산업', '우리엔터프라이즈', '우정바이오', '웰크론', '위니아에이드', '유니크', '이건홀딩스', '이노인스트루먼트', '이엠코리아', '이지홀딩스', '이트론', '이화공영', '인콘', '인터엠', '제넥신', '제닉', '제이엔케이글로벌', '조아제약', '지엔코', '카스', '카카오게임즈', '캐스텍코리아', '캠시스', '코맥스', '코아시아씨엠', '큐로홀딩스', '크레오에스지', '탑코미디어', '특수건설', '파루', '파커스', '팜스토리', '프롬바이오', '하림지주', '하이즈항공', '한국맥널티', '한국선재', '한국유니온제약', '한국팩키지', '한솔인티큐브', '한탑', '휴맥스']"
